bin_id	sample_id	classification	mag_path	gtdb_file	Bin Id	Completeness	Contamination	quality_score
UHM1228.23072_R.bin.134	UHM1228.23072	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.23072/bins/UHM1228.23072_R.bin.134.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.23072/gtdbtk.bac120.summary.tsv	UHM1228.23072_R.bin.134	92.15	2.24	80.95
UHM1228.41102_R.bin.128	UHM1228.41102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.41102/bins/UHM1228.41102_R.bin.128.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.41102/gtdbtk.bac120.summary.tsv	UHM1228.41102_R.bin.128	94.07	2.63	80.91999999999999
UHM1327.23073_R.bin.162	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.162.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.162	90.84	1.99	80.89
UHM1110.41099_R.bin.8	UHM1110.41099	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1110.41099/bins/UHM1110.41099_R.bin.8.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1110.41099/gtdbtk.bac120.summary.tsv	UHM1110.41099_R.bin.8	94.59	2.75	80.84
UHM1171.41104_R.bin.82	UHM1171.41104	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1171.41104/bins/UHM1171.41104_R.bin.82.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1171.41104/gtdbtk.bac120.summary.tsv	UHM1171.41104_R.bin.82	93.33	2.52	80.73
UHM1225.41101_R.bin.121	UHM1225.41101	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1225.41101/bins/UHM1225.41101_R.bin.121.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1225.41101/gtdbtk.bac120.summary.tsv	UHM1225.41101_R.bin.121	92.73	2.4	80.73
UHM984.41091_R.bin.57	UHM984.41091	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM984.41091/bins/UHM984.41091_R.bin.57.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM984.41091/gtdbtk.bac120.summary.tsv	UHM984.41091_R.bin.57	94.3	2.72	80.69999999999999
UHM1110.23068_R.bin.147	UHM1110.23068	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1110.23068/bins/UHM1110.23068_R.bin.147.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1110.23068/gtdbtk.bac120.summary.tsv	UHM1110.23068_R.bin.147	91.47	2.18	80.57
UHM1228.41102_R.bin.20	UHM1228.41102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.41102/bins/UHM1228.41102_R.bin.20.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.41102/gtdbtk.bac120.summary.tsv	UHM1228.41102_R.bin.20	92.9	2.52	80.30000000000001
UHM979.41089_R.bin.144	UHM979.41089	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM979.41089/bins/UHM979.41089_R.bin.144.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM979.41089/gtdbtk.bac120.summary.tsv	UHM979.41089_R.bin.144	90.53	2.06	80.23
UHM1327.23073_R.bin.4	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.4.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.4	94.63	2.91	80.08
UHM1228.23072_R.bin.28	UHM1228.23072	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.23072/bins/UHM1228.23072_R.bin.28.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.23072/gtdbtk.bac120.summary.tsv	UHM1228.23072_R.bin.28	93.29	2.68	79.89
UHM1080.23066_R.bin.137	UHM1080.23066	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1080.23066/bins/UHM1080.23066_R.bin.137.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1080.23066/gtdbtk.bac120.summary.tsv	UHM1080.23066_R.bin.137	92.26	2.48	79.86
UHM1225.41101_R.bin.141	UHM1225.41101	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1225.41101/bins/UHM1225.41101_R.bin.141.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1225.41101/gtdbtk.bac120.summary.tsv	UHM1225.41101_R.bin.141	91.61	2.35	79.86
UHM897.23053_R.bin.31	UHM897.23053	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM897.23053/bins/UHM897.23053_R.bin.31.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM897.23053/gtdbtk.bac120.summary.tsv	UHM897.23053_R.bin.31	97.99	3.69	79.53999999999999
UHM1228.41102_R.bin.121	UHM1228.41102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.41102/bins/UHM1228.41102_R.bin.121.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.41102/gtdbtk.bac120.summary.tsv	UHM1228.41102_R.bin.121	91.28	2.35	79.53
UHM989.23064_R.bin.241	UHM989.23064	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM989.23064/bins/UHM989.23064_R.bin.241.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM989.23064/gtdbtk.bac120.summary.tsv	UHM989.23064_R.bin.241	91.28	2.35	79.53
UHM907.23058_R.bin.31	UHM907.23058	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM907.23058/bins/UHM907.23058_R.bin.31.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM907.23058/gtdbtk.bac120.summary.tsv	UHM907.23058_R.bin.31	96.09	3.38	79.19
UHM1225.23071_R.bin.79	UHM1225.23071	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1225.23071/bins/UHM1225.23071_R.bin.79.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1225.23071/gtdbtk.bac120.summary.tsv	UHM1225.23071_R.bin.79	97.99	3.78	79.09
UHM989.23064_R.bin.173	UHM989.23064	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAIHAL01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM989.23064/bins/UHM989.23064_R.bin.173.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM989.23064/gtdbtk.bac120.summary.tsv	UHM989.23064_R.bin.173	91.53	2.54	78.83
UHM1327.23073_R.bin.91	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.91.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.91	95.3	3.36	78.5
UHM467.23049_R.bin.12	UHM467.23049	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM467.23049/bins/UHM467.23049_R.bin.12.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM467.23049/gtdbtk.bac120.summary.tsv	UHM467.23049_R.bin.12	97.38	3.81	78.33
UHM1171.23069_R.bin.20	UHM1171.23069	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1171.23069/bins/UHM1171.23069_R.bin.20.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1171.23069/gtdbtk.bac120.summary.tsv	UHM1171.23069_R.bin.20	94.97	3.38	78.07
UHM993.41094_R.bin.12	UHM993.41094	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM993.41094/bins/UHM993.41094_R.bin.12.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM993.41094/gtdbtk.bac120.summary.tsv	UHM993.41094_R.bin.12	93.12	3.08	77.72
UHM1073.41096_R.bin.113	UHM1073.41096	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1073.41096/bins/UHM1073.41096_R.bin.113.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1073.41096/gtdbtk.bac120.summary.tsv	UHM1073.41096_R.bin.113	92.45	2.97	77.6
UHM1110.41099_R.bin.88	UHM1110.41099	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1110.41099/bins/UHM1110.41099_R.bin.88.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1110.41099/gtdbtk.bac120.summary.tsv	UHM1110.41099_R.bin.88	93.61	3.24	77.41
UHM298.23040_R.bin.108	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.108.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.108	90.77	2.68	77.36999999999999
UHM298.23040_R.bin.64	UHM298.23040	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM298.23040/bins/UHM298.23040_R.bin.64.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM298.23040/gtdbtk.bac120.summary.tsv	UHM298.23040_R.bin.64	91.42	2.86	77.12
UHM1073.23039_R.bin.71	UHM1073.23039	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAAYCI01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1073.23039/bins/UHM1073.23039_R.bin.71.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1073.23039/gtdbtk.bac120.summary.tsv	UHM1073.23039_R.bin.71	90.52	2.68	77.11999999999999
UHM1171.41104_R.bin.95	UHM1171.41104	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Massiliimalia;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1171.41104/bins/UHM1171.41104_R.bin.95.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1171.41104/gtdbtk.bac120.summary.tsv	UHM1171.41104_R.bin.95	94.97	3.58	77.07
UHM1228.23072_R.bin.103	UHM1228.23072	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.23072/bins/UHM1228.23072_R.bin.103.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.23072/gtdbtk.bac120.summary.tsv	UHM1228.23072_R.bin.103	93.4	3.3	76.9
STP294.12602_R.bin.102	STP294.12602	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP294.12602/bins/STP294.12602_R.bin.102.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP294.12602/gtdbtk.bac120.summary.tsv	STP294.12602_R.bin.102	91.02	2.96	76.22
UHM1327.23073_R.bin.74	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__JAIHAL01;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.74.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.74	94.63	3.69	76.17999999999999
UHM978.41088_R.bin.73	UHM978.41088	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM978.41088/bins/UHM978.41088_R.bin.73.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM978.41088/gtdbtk.bac120.summary.tsv	UHM978.41088_R.bin.73	93.43	3.46	76.13000000000001
UHM984.41091_R.bin.58	UHM984.41091	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM984.41091/bins/UHM984.41091_R.bin.58.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM984.41091/gtdbtk.bac120.summary.tsv	UHM984.41091_R.bin.58	91.95	3.21	75.9
UHM984.23047_R.bin.133	UHM984.23047	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM984.23047/bins/UHM984.23047_R.bin.133.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM984.23047/gtdbtk.bac120.summary.tsv	UHM984.23047_R.bin.133	95.97	4.03	75.82
STP294.12602_R.bin.73	STP294.12602	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP294.12602/bins/STP294.12602_R.bin.73.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP294.12602/gtdbtk.bac120.summary.tsv	STP294.12602_R.bin.73	93.77	3.74	75.07
UHM1225.23071_R.bin.179	UHM1225.23071	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1225.23071/bins/UHM1225.23071_R.bin.179.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1225.23071/gtdbtk.bac120.summary.tsv	UHM1225.23071_R.bin.179	94.24	3.87	74.88999999999999
UHM1225.23071_R.bin.189	UHM1225.23071	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hydrogenoanaerobacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1225.23071/bins/UHM1225.23071_R.bin.189.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1225.23071/gtdbtk.bac120.summary.tsv	UHM1225.23071_R.bin.189	92.73	3.58	74.83000000000001
UHM1228.23072_R.bin.189	UHM1228.23072	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.23072/bins/UHM1228.23072_R.bin.189.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.23072/gtdbtk.bac120.summary.tsv	UHM1228.23072_R.bin.189	92.5	3.58	74.6
UHM984.23047_R.bin.83	UHM984.23047	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM984.23047/bins/UHM984.23047_R.bin.83.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM984.23047/gtdbtk.bac120.summary.tsv	UHM984.23047_R.bin.83	95.24	4.19	74.28999999999999
UHM1228.23072_R.bin.80	UHM1228.23072	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.23072/bins/UHM1228.23072_R.bin.80.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.23072/gtdbtk.bac120.summary.tsv	UHM1228.23072_R.bin.80	95.53	4.25	74.28
UHM1327.23073_R.bin.138	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.138.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.138	90.46	3.24	74.25999999999999
UHM897.23053_R.bin.109	UHM897.23053	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Fimivivens;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM897.23053/bins/UHM897.23053_R.bin.109.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM897.23053/gtdbtk.bac120.summary.tsv	UHM897.23053_R.bin.109	96.13	4.38	74.22999999999999
UHM467.41073_R.bin.13	UHM467.41073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM467.41073/bins/UHM467.41073_R.bin.13.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM467.41073/gtdbtk.bac120.summary.tsv	UHM467.41073_R.bin.13	97.42	4.75	73.67
STP248.12601_R.bin.126	STP248.12601	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP248.12601/bins/STP248.12601_R.bin.126.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/gtdbtk.bac120.summary.tsv	STP248.12601_R.bin.126	92.12	3.69	73.67
UHM1228.41102_R.bin.137	UHM1228.41102	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1228.41102/bins/UHM1228.41102_R.bin.137.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1228.41102/gtdbtk.bac120.summary.tsv	UHM1228.41102_R.bin.137	93.93	4.11	73.38000000000001
UHM979.23045_R.bin.138	UHM979.23045	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM979.23045/bins/UHM979.23045_R.bin.138.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM979.23045/gtdbtk.bac120.summary.tsv	UHM979.23045_R.bin.138	90.17	3.36	73.37
UHM904.41079_R.bin.32	UHM904.41079	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM904.41079/bins/UHM904.41079_R.bin.32.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM904.41079/gtdbtk.bac120.summary.tsv	UHM904.41079_R.bin.32	97.95	4.93	73.30000000000001
UHM897.23053_R.bin.65	UHM897.23053	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM897.23053/bins/UHM897.23053_R.bin.65.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM897.23053/gtdbtk.bac120.summary.tsv	UHM897.23053_R.bin.65	92.62	3.87	73.27000000000001
UHM467.23049_R.bin.24	UHM467.23049	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM467.23049/bins/UHM467.23049_R.bin.24.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM467.23049/gtdbtk.bac120.summary.tsv	UHM467.23049_R.bin.24	91.95	3.8	72.95
UHM1327.23073_R.bin.171	UHM1327.23073	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1327.23073/bins/UHM1327.23073_R.bin.171.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1327.23073/gtdbtk.bac120.summary.tsv	UHM1327.23073_R.bin.171	90.87	3.69	72.42
UHM1073.23039_R.bin.126	UHM1073.23039	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1073.23039/bins/UHM1073.23039_R.bin.126.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1073.23039/gtdbtk.bac120.summary.tsv	UHM1073.23039_R.bin.126	90.77	3.69	72.32
STP248.12601_R.bin.128	STP248.12601	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA866;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/STP248.12601/bins/STP248.12601_R.bin.128.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/STP248.12601/gtdbtk.bac120.summary.tsv	STP248.12601_R.bin.128	95.3	4.7	71.8
UHM1210.41100_R.bin.178	UHM1210.41100	d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results/UHM1210.41100/bins/UHM1210.41100_R.bin.178.fa	/bigdata/stajichlab/shared/projects/Herptile/Metagenome/Fecal/results_bins_gtkdb/UHM1210.41100/gtdbtk.bac120.summary.tsv	UHM1210.41100_R.bin.178	92.9	4.25	71.65
